はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
女	名詞,一般,*,*,*,*,女,オンナ,オンナ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
男	名詞,一般,*,*,*,*,男,オトコ,オトコ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	フィラー,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
だ	助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
いっぱい	副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,s
笑わせ	動詞,自立,*,*,一段,連用形,笑わせる,ワラワセ,ワラワセ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
僕ら	名詞,代名詞,一般,*,*,*,僕ら,ボクラ,ボクラ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ホームルーム	名詞,一般,*,*,*,*,ホームルーム,ホームルーム,ホームルーム,s
ん	助詞,格助詞,一般,*,*,*,ん,ン,ン,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
冬	名詞,一般,*,*,*,*,冬,フユ,フユ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
寒い	形容詞,自立,*,*,形容詞・アウオ段,基本形,寒い,サムイ,サムイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
ストーブ	名詞,一般,*,*,*,*,ストーブ,ストーブ,ストーブ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
集まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,集まる,アツマッ,アツマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
日直	名詞,一般,*,*,*,*,日直,ニッチョク,ニッチョク,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
それで	接続詞,*,*,*,*,*,それで,ソレデ,ソレデ,s
なんで	副詞,一般,*,*,*,*,なんで,ナンデ,ナンデ,s
一応	副詞,助詞類接続,*,*,*,*,一応,イチオウ,イチオー,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
やー	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤア,ヤー,s
、	記号,読点,*,*,*,*,、,、,、,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
10	名詞,数,*,*,*,*,*,*,*,s
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
怒ら	動詞,自立,*,*,五段・ラ行,未然形,怒る,オコラ,オコラ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
ケジメ	名詞,一般,*,*,*,*,ケジメ,ケジメ,ケジメ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
つけ	動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ,s
れる	動詞,接尾,*,*,一段,基本形,れる,レル,レル,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
大事	名詞,形容動詞語幹,*,*,*,*,大事,ダイジ,ダイジ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
逆に	接続詞,*,*,*,*,*,逆に,ギャクニ,ギャクニ,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
、	記号,読点,*,*,*,*,、,、,、,i
おお	感動詞,*,*,*,*,*,おお,オオ,オー,i
、	記号,読点,*,*,*,*,、,、,、,i
個性	名詞,一般,*,*,*,*,個性,コセイ,コセイ,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
印象	名詞,一般,*,*,*,*,印象,インショウ,インショー,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
浦賀	名詞,固有名詞,一般,*,*,*,浦賀,ウラガ,ウラガ,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
ねー	助詞,終助詞,*,*,*,*,ねー,ネー,ネー,s
、	記号,読点,*,*,*,*,、,、,、,s
真っ黒	名詞,形容動詞語幹,*,*,*,*,真っ黒,マックロ,マックロ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
真っ黒	名詞,形容動詞語幹,*,*,*,*,真っ黒,マックロ,マックロ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
とにかく	副詞,一般,*,*,*,*,とにかく,トニカク,トニカク,s
ねー	助詞,終助詞,*,*,*,*,ねー,ネー,ネー,s
、	記号,読点,*,*,*,*,、,、,、,s
声	名詞,一般,*,*,*,*,声,コエ,コエ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
でかい	形容詞,自立,*,*,形容詞・アウオ段,基本形,でかい,デカイ,デカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
声	名詞,一般,*,*,*,*,声,コエ,コエ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
声	名詞,一般,*,*,*,*,声,コエ,コエ,s
でかく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,でかい,デカク,デカク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほん	フィラー,*,*,*,*,*,ほん,ホン,ホン,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
、	記号,読点,*,*,*,*,、,、,、,s
あー	フィラー,*,*,*,*,*,あー,アー,アー,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
おもしろい	形容詞,自立,*,*,形容詞・アウオ段,基本形,おもしろい,オモシロイ,オモシロイ,s
っちゃ	助詞,格助詞,一般,*,*,*,っちゃ,ッチャ,ッチャ,s
おもしろい	形容詞,自立,*,*,形容詞・アウオ段,基本形,おもしろい,オモシロイ,オモシロイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
竹刀	名詞,一般,*,*,*,*,竹刀,シナイ,シナイ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	フィラー,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,i
ジャージ	名詞,一般,*,*,*,*,ジャージ,ジャージ,ジャージ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
上げ	動詞,自立,*,*,一段,連用形,上げる,アゲ,アゲ,s
パン	名詞,一般,*,*,*,*,パン,パン,パン,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,i
強面	名詞,一般,*,*,*,*,強面,コワオモテ,コワオモテ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
おもろい	形容詞,自立,*,*,形容詞・アウオ段,基本形,おもろい,オモロイ,オモロイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いやー	感動詞,*,*,*,*,*,いやー,イヤー,イヤー,i
、	記号,読点,*,*,*,*,、,、,、,i
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
、	記号,読点,*,*,*,*,、,、,、,i
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
2	名詞,数,*,*,*,*,*,*,*,i
年生	名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
英語	名詞,一般,*,*,*,*,英語,エイゴ,エイゴ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
、	記号,読点,*,*,*,*,、,、,、,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
四	名詞,数,*,*,*,*,四,ヨン,ヨン,i
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
い	動詞,自立,*,*,一段,連用形,いる,イ,イ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
、	記号,読点,*,*,*,*,、,、,、,i
うち	名詞,一般,*,*,*,*,うち,ウチ,ウチ,i
入れ	動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
五	名詞,数,*,*,*,*,五,ゴ,ゴ,i
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
い	動詞,自立,*,*,一段,連用形,いる,イ,イ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,i
い	動詞,自立,*,*,一段,連用形,いる,イ,イ,i
まし	助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
てか	接続詞,*,*,*,*,*,てか,テカ,テカ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
前	名詞,副詞可能,*,*,*,*,前,マエ,マエ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
テスト	名詞,サ変接続,*,*,*,*,テスト,テスト,テスト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
体育	名詞,一般,*,*,*,*,体育,タイイク,タイイク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
見回り	動詞,自立,*,*,五段・ラ行,連用形,見回る,ミマワリ,ミマワリ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
竹刀	名詞,一般,*,*,*,*,竹刀,シナイ,シナイ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
それで	接続詞,*,*,*,*,*,それで,ソレデ,ソレデ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
す	助動詞,*,*,*,特殊・デス,基本形,す,ス,ス,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
叩く	動詞,自立,*,*,五段・カ行イ音便,基本形,叩く,タタク,タタク,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
し	動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
、	記号,読点,*,*,*,*,、,、,、,i
オプション	名詞,一般,*,*,*,*,オプション,オプション,オプション,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
びびら	動詞,自立,*,*,五段・ラ行,未然形,びびる,ビビラ,ビビラ,s
し	動詞,接尾,*,*,一段,連用形,す,シ,シ,s
たろ	助動詞,*,*,*,特殊・タ,未然形,た,タロ,タロ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
思	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,思う,オモ,オモ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
時代	名詞,一般,*,*,*,*,時代,ジダイ,ジダイ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
回る	動詞,自立,*,*,五段・ラ行,基本形,回る,マワル,マワル,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
昭和	名詞,固有名詞,組織,*,*,*,昭和,ショウワ,ショーワ,i
っぽい	形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	フィラー,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
み	動詞,自立,*,*,一段,連用形,みる,ミ,ミ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
嫌	名詞,形容動詞語幹,*,*,*,*,嫌,イヤ,イヤ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
、	記号,読点,*,*,*,*,、,、,、,s
体育	名詞,一般,*,*,*,*,体育,タイイク,タイイク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
