はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
今まで	副詞,一般,*,*,*,*,今まで,イママデ,イママデ,s
出来	動詞,自立,*,*,一段,連用形,出来る,デキ,デキ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
出来	動詞,自立,*,*,一段,未然形,出来る,デキ,デキ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
非常	名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
困ん	動詞,自立,*,*,五段・ラ行撥音便,基本形,困る,コマン,コマン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
今度	名詞,副詞可能,*,*,*,*,今度,コンド,コンド,s
また	接続詞,*,*,*,*,*,また,マタ,マタ,s
自民党	名詞,固有名詞,一般,*,*,*,自民党,ジミントウ,ジミントー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
また	副詞,助詞類接続,*,*,*,*,また,マタ,マタ,s
変わっ	動詞,自立,*,*,五段・ラ行,連用タ接続,変わる,カワッ,カワッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
しまう	動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
手当て	名詞,サ変接続,*,*,*,*,手当て,テアテ,テアテ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
とう	助動詞,*,*,*,特殊・タ,基本形,とう,トウ,トー,s
けど	接続詞,*,*,*,*,*,けど,ケド,ケド,s
自民党	名詞,固有名詞,一般,*,*,*,自民党,ジミントウ,ジミントー,s
政権	名詞,一般,*,*,*,*,政権,セイケン,セイケン,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
、	記号,読点,*,*,*,*,、,、,、,s
無くなる	動詞,自立,*,*,五段・ラ行,基本形,無くなる,ナクナル,ナクナル,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
なぁ	助詞,終助詞,*,*,*,*,なぁ,ナァ,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だって	接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,s
おんなじ	連体詞,*,*,*,*,*,おんなじ,オンナジ,オンナジ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
自民党	名詞,固有名詞,一般,*,*,*,自民党,ジミントウ,ジミントー,s
せえ	動詞,自立,*,*,サ変・スル,未然形・長音化,する,セエ,セー,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
今まで	副詞,一般,*,*,*,*,今まで,イママデ,イママデ,s
もらえ	動詞,自立,*,*,一段,連用形,もらえる,モラエ,モラエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
もの	名詞,非自立,一般,*,*,*,もの,モノ,モノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
また	副詞,助詞類接続,*,*,*,*,また,マタ,マタ,s
もらわ	動詞,自立,*,*,五段・ワ行促音便,未然形,もらう,モラワ,モラワ,s
れ	動詞,接尾,*,*,一段,未然形,れる,レ,レ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
辺	名詞,一般,*,*,*,*,辺,ヘン,ヘン,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
非常	名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
言い	動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イー,s
にくい	形容詞,非自立,*,*,形容詞・アウオ段,基本形,にくい,ニクイ,ニクイ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
国民	名詞,一般,*,*,*,*,国民,コクミン,コクミン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
しっかり	副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,s
せ	動詞,自立,*,*,サ変・スル,未然形特殊,する,セ,セ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まぁ	感動詞,*,*,*,*,*,まぁ,マァ,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
大体	副詞,一般,*,*,*,*,大体,ダイタイ,ダイタイ,s
悪い	形容詞,自立,*,*,形容詞・アウオ段,基本形,悪い,ワルイ,ワルイ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
小泉	名詞,固有名詞,人名,姓,*,*,小泉,コイズミ,コイズミ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
、	記号,読点,*,*,*,*,、,、,、,s
小泉	名詞,固有名詞,人名,姓,*,*,小泉,コイズミ,コイズミ,s
劇場	名詞,一般,*,*,*,*,劇場,ゲキジョウ,ゲキジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
まぁ	感動詞,*,*,*,*,*,まぁ,マァ,マー,s
騙さ	動詞,自立,*,*,五段・サ行,未然形,騙す,ダマサ,ダマサ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
では	助詞,接続助詞,*,*,*,*,では,デハ,デワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
郵政	名詞,一般,*,*,*,*,郵政,ユウセイ,ユーセイ,s
民営	名詞,一般,*,*,*,*,民営,ミンエイ,ミンエイ,s
化	名詞,接尾,サ変接続,*,*,*,化,カ,カ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
賛成	名詞,サ変接続,*,*,*,*,賛成,サンセイ,サンセイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
反対	名詞,形容動詞語幹,*,*,*,*,反対,ハンタイ,ハンタイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
全体	名詞,副詞可能,*,*,*,*,全体,ゼンタイ,ゼンタイ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いく	動詞,非自立,*,*,五段・カ行促音便,基本形,いく,イク,イク,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
間	名詞,一般,*,*,*,*,間,マ,マ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
色んな	連体詞,*,*,*,*,*,色んな,イロンナ,イロンナ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
、	記号,読点,*,*,*,*,、,、,、,s
高齢	名詞,一般,*,*,*,*,高齢,コウレイ,コーレイ,s
者	名詞,接尾,一般,*,*,*,者,シャ,シャ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
負担	名詞,サ変接続,*,*,*,*,負担,フタン,フタン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
増す	動詞,自立,*,*,五段・サ行,基本形,増す,マス,マス,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
政策	名詞,一般,*,*,*,*,政策,セイサク,セイサク,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
組み込ま	動詞,自立,*,*,五段・マ行,未然形,組み込む,クミコマ,クミコマ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
分から	動詞,自立,*,*,五段・ラ行,未然形,分かる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
まま	副詞,一般,*,*,*,*,まま,ママ,ママ,s
、	記号,読点,*,*,*,*,、,、,、,s
そのまま	副詞,一般,*,*,*,*,そのまま,ソノママ,ソノママ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
しまう	動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
当時	名詞,副詞可能,*,*,*,*,当時,トウジ,トージ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
何で	副詞,一般,*,*,*,*,何で,ナンデ,ナンデ,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
こんなん	名詞,一般,副詞可能,*,*,*,こんなん,コンナン,コンナン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
いつの間に	副詞,一般,*,*,*,*,いつの間に,イツノマニ,イツノマニ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
国民	名詞,一般,*,*,*,*,国民,コクミン,コクミン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
小泉	名詞,固有名詞,人名,姓,*,*,小泉,コイズミ,コイズミ,s
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
なくっ	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナクッ,ナクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
自民党	名詞,固有名詞,一般,*,*,*,自民党,ジミントウ,ジミントー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
、	記号,読点,*,*,*,*,、,、,、,s
税収	名詞,一般,*,*,*,*,税収,ゼイシュウ,ゼイシュー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
税	名詞,一般,*,*,*,*,税,ゼイ,ゼイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
制度	名詞,一般,*,*,*,*,制度,セイド,セイド,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
法律	名詞,一般,*,*,*,*,法律,ホウリツ,ホーリツ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
、	記号,読点,*,*,*,*,、,、,、,s
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
し	動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
国民	名詞,一般,*,*,*,*,国民,コクミン,コクミン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
べき	助動詞,*,*,*,文語・ベシ,体言接続,べし,ベキ,ベキ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
丁寧	名詞,一般,*,*,*,*,丁寧,テイネイ,テイネイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
分かり	動詞,自立,*,*,五段・ラ行,連用形,分かる,ワカリ,ワカリ,i
やすく	形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,やすい,ヤスク,ヤスク,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,i
べき	助動詞,*,*,*,文語・ベシ,体言接続,べし,ベキ,ベキ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
マスコミ	名詞,一般,*,*,*,*,マスコミ,マスコミ,マスコミ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
悪い	形容詞,自立,*,*,形容詞・アウオ段,基本形,悪い,ワルイ,ワルイ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
勝手	名詞,形容動詞語幹,*,*,*,*,勝手,カッテ,カッテ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
、	記号,読点,*,*,*,*,、,、,、,i
EOS
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
悪い	形容詞,自立,*,*,形容詞・アウオ段,基本形,悪い,ワルイ,ワルイ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
マスコミ	名詞,一般,*,*,*,*,マスコミ,マスコミ,マスコミ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
きちっと	副詞,一般,*,*,*,*,きちっと,キチット,キチット,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
情報	名詞,一般,*,*,*,*,情報,ジョウホウ,ジョーホー,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
流さ	動詞,自立,*,*,五段・サ行,未然形,流す,ナガサ,ナガサ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
情報	名詞,一般,*,*,*,*,情報,ジョウホウ,ジョーホー,s
操作	名詞,サ変接続,*,*,*,*,操作,ソウサ,ソーサ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
結局	名詞,副詞可能,*,*,*,*,結局,ケッキョク,ケッキョク,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
国民	名詞,一般,*,*,*,*,国民,コクミン,コクミン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
仕入れる	動詞,自立,*,*,一段,基本形,仕入れる,シイレル,シイレル,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
テレビ	名詞,一般,*,*,*,*,テレビ,テレビ,テレビ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ニュース	名詞,一般,*,*,*,*,ニュース,ニュース,ニュース,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
新聞	名詞,一般,*,*,*,*,新聞,シンブン,シンブン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
