speaker,age,gender,speech_style,onbin,word,wFreq,mFreq,wpFreq,mpFreq,adjacent,f_pos,neutralized,wpfp,wpbp,mpfp,mpbp
KSJ067,4,M,0.354,0,00F5,3.118,3.124,0.954,1,1,sfp,1,-1.682,-2.103,-1.454,-12.071
KSJ067,4,M,0.354,0,031B,1.041,1.041,0,0,1,dis,1,-1.563,-4.702,-1.579,-4.65
KSJ067,4,M,0.354,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ067,4,M,0.354,1,0319,1.079,2.969,0,1.863,0,dis,0,-1.051,-3.294,-3.741,-43.972
KSJ067,4,M,0.354,1,042A,0,2.969,0,1.863,0,dis,0,-0.449,-3.294,-3.741,-43.972
KSJ067,4,M,0.354,0,00D0,2.734,2.742,1.556,1.568,1,dis,1,-1.008,-2.434,-1.049,-15.691
KSJ067,4,M,0.354,1,0092,2.963,2.969,1.362,1.724,0,nom,0,-4.77,-8.531,-4.363,-26.881
KSJ067,4,M,0.354,1,0092,2.963,2.969,1.176,1.863,0,dis,0,-2.459,-3.715,-3.741,-43.972
KSJ067,4,M,0.354,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ067,4,M,0.354,0,0022,1.519,3.765,0,1.38,0,sfp,0,-3.952,-8.924,-4.605,-11.206
KSJ067,4,M,0.354,1,015E,2.833,2.833,1.663,1.653,1,dis,0,-0.898,-8.662,-2.942,-17.679
KSJ067,4,M,0.354,0,02B2,1.431,1.431,0,0,1,dis,0,-2.005,-4.331,-2.046,-4.316
KSJ067,4,M,0.354,0,00A4,3.449,3.449,1.279,1.279,1,case,0,-2.13,-3.081,-2.157,-7.213
KSJ067,4,M,0.354,1,015C,2.193,2.969,1.255,2.583,0,sfp,0,-4.767,-10.79,-2.669,-177.89
KSJ067,4,M,0.354,1,032B,1.462,2.969,0.301,2.164,0,nom,0,-0.903,-4.527,-3.104,-126.99
KSJ067,4,M,0.354,1,032B,1.462,2.969,0.301,2.164,0,sfp,0,-0.903,-4.527,-3.104,-126.99
KSJ067,4,M,0.354,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KSJ067,4,M,0.354,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ067,4,M,0.354,0,008E,1.886,2.636,0.778,1.462,0,dis,1,-1.051,-3.351,-2.205,-6.533
KSJ067,4,M,0.354,1,006B,1.699,2.969,0,2.583,0,sfp,0,-3.192,-7.602,-2.669,-177.89
KSJ067,4,M,0.354,0,04FB,1.929,3.765,0.602,2.491,0,dis,1,-1.169,-3.351,-1.213,-7.956
KSJ067,4,M,0.354,1,04B7,0,2.969,0,0.778,0,sfp,1,-0.449,-4.799,-4.24,-10.552
KSJ067,4,M,0.354,1,033E,0,2.969,0,1.863,0,dis,0,-0.449,-3.294,-3.741,-43.972
KSJ067,4,M,0.354,0,0252,1.863,3.765,0,1.643,0,other.gramm,0,-2.3,-3.772,-5.509,-4.99
KSJ070,4,M,0.662,0,00E0,1.845,3.132,0.477,1.602,1,nom,0,-2.925,-9.275,-3.153,-14.879
KSJ070,4,M,0.662,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ070,4,M,0.662,0,0100,0.477,3.765,0,2.491,0,dis,1,-1.051,-4.702,-1.213,-7.956
KSJ070,4,M,0.662,0,002B,2.54,2.646,1.301,1.431,1,dis,1,-1.92,-5.875,-2.073,-20.904
KSJ070,4,M,0.662,0,0092,2.963,3.765,1.653,2.491,0,dis,1,-1.15,-2.309,-1.213,-7.956
KSJ070,4,M,0.662,0,0312,2.057,3.765,0.778,2.491,0,dis,1,-1.202,-3.108,-1.213,-7.956
KSJ070,4,M,0.662,0,028B,1.114,3.765,0.301,2.491,0,dis,1,-0.991,-4.203,-1.213,-7.956
KSJ070,4,M,0.662,0,03E2,1.724,3.765,0.301,2.072,0,sfp,0,-1.847,-4.464,-3.338,-42.031
KSJ070,4,M,0.662,0,00A4,3.449,3.449,0.477,0.477,1,other.gramm,0,-3.2,-2.131,-3.223,-2.315
KSJ070,4,M,0.662,0,04C9,0.301,3.765,0,2.491,0,nom,1,-0.926,-4.702,-1.213,-7.956
KSJ070,4,M,0.662,0,0092,2.963,3.765,1.653,2.491,0,dis,1,-1.15,-2.309,-1.213,-7.956
KSJ070,4,M,0.662,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ070,4,M,0.662,0,0092,2.963,3.765,1.362,2.072,0,sfp,0,-5.217,-11.233,-3.338,-42.031
KSJ070,4,M,0.662,0,0010,3.693,3.699,1.38,1.398,1,sfp,1,-1.363,-1.212,-1.362,-40.934
KSJ070,4,M,0.662,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ070,4,M,0.662,0,0092,2.963,3.765,1.362,2.072,0,sfp,0,-5.217,-11.233,-3.338,-42.031
KSJ070,4,M,0.662,0,01D8,1.301,3.765,0,2.072,0,sfp,0,-2.313,-9.928,-3.338,-42.031
KSJ070,4,M,0.662,0,00A4,3.449,3.449,1.279,1.279,1,case,0,-2.13,-3.081,-2.157,-7.213
KSJ073,7,M,0.191,1,0486,1.041,1.041,0.477,0.477,1,sfp,0,-0.149,-3.554,-0.145,-4.044
KSJ073,7,M,0.191,1,015E,2.833,2.833,1.663,1.653,1,sfp,0,-0.898,-8.662,-2.942,-17.679
KSJ073,7,M,0.191,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ073,7,M,0.191,0,0145,2.584,2.654,1.477,1.602,1,dis,1,-4.331,-6.333,-4.31,-19.574
KSJ073,7,M,0.191,0,0092,2.963,3.765,1.653,2.491,0,dis,1,-1.15,-2.309,-1.213,-7.956
KSJ073,7,M,0.191,1,027D,2.36,2.969,0.301,1.724,0,nom,0,-4.589,-7.492,-4.363,-26.881
KSJ073,7,M,0.191,1,0274,1.756,1.756,0.477,0.477,1,sfp,0,-0.672,-3.554,-2.97,-7.866
KSJ073,7,M,0.191,1,0158,2.053,2.053,0.954,0.954,1,sfp,0,-1.728,-4.331,-1.949,-7.255
KSJ073,7,M,0.191,1,0220,0.903,0.903,0,0,1,sfp,0,-0.449,-5.026,-0.433,-5.014
KSJ073,7,M,0.191,1,00C3,0.778,2.969,0.301,0.778,0,sfp,1,-0.426,-2.955,-3.715,-19.514
KSJ073,7,M,0.191,0,0302,1.826,1.833,0.845,0.845,1,dis,1,-0.97,-3.299,-1.075,-4.67
KSJ073,7,M,0.191,1,0112,0,2.969,0,1.863,0,dis,0,-0.449,-3.294,-3.741,-43.972
KSJ073,7,M,0.191,1,01F8,,2.969,,1.415,0,sfp,0,-0.449,-4.964,-2.834,-38.41
KSJ073,7,M,0.191,1,0279,2.23,2.23,0.602,0.602,1,nom,0,-3.588,-12.643,-2.405,-9.34
KSJ073,7,M,0.191,1,034C,0.301,0.301,0,0,1,dis,0,-0.449,-4.212,-0.433,-4.216
KSJ073,7,M,0.191,1,050E,1.447,2.969,0.301,1.863,0,dis,0,-0.626,-2.517,-3.741,-43.972
KSJ073,7,M,0.191,0,0215,1.362,3.765,0,1.544,0,sfp,0,-1.811,-4.741,-3.767,-54.238
KSJ073,7,M,0.191,0,0282,1,1,0,0,1,sfp,0,-1.563,-4.741,-1.579,-4.744
KSJ073,7,M,0.191,1,01AF,2.267,2.969,0.845,2.164,0,nom,0,-1.942,-8.649,-3.104,-126.99
KSJ073,7,M,0.191,1,049F,1.568,2.969,0.301,1.415,0,sfp,0,-2.372,-8.996,-2.834,-38.41
KSJ073,7,M,0.191,1,0010,3.693,3.699,1.699,1.724,1,nom,0,-3.756,-4.659,-3.734,-13.798
KSJ073,7,M,0.191,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ073,7,M,0.191,0,02A0,2.196,2.196,1.23,1.23,1,nom,1,-1.03,-3.023,-1.028,-5.022
KSJ073,7,M,0.191,0,00A4,3.449,3.449,1.255,1.255,1,sfp,0,-4.045,-6.543,-4.075,-9.4
KSJ073,7,M,0.191,1,00E6,1.643,1.643,0.699,0.699,1,sfp,0,-0.234,-3.271,-0.232,-3.269
KSJ073,7,M,0.191,0,0010,3.693,3.699,1.919,1.924,1,sfp,0,-3.323,-5.283,-3.365,-29.249
KSJ073,7,M,0.191,1,043F,1.978,1.978,0.301,0.301,1,sfp,0,-0.794,-4.527,-0.9,-4.527
KSJ073,7,M,0.191,1,01AF,2.267,2.969,1.041,1.415,0,sfp,0,-3.444,-12.122,-2.834,-38.41
KSJ073,7,M,0.191,1,01AF,2.267,2.969,1.041,1.415,0,sfp,0,-3.444,-12.122,-2.834,-38.41
KSJ073,7,M,0.191,1,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ073,7,M,0.191,0,02F5,1.58,1.58,0.301,0.301,1,sfp,1,-1.14,-3.138,-1.164,-3.836
KSJ073,7,M,0.191,0,0010,3.693,3.699,1.919,1.924,1,other.gramm,0,-3.323,-5.283,-3.365,-29.249
KSJ073,7,M,0.191,1,04ED,0.778,2.969,0,1.863,0,dis,0,-0.75,-3.294,-3.741,-43.972
KSJ073,7,M,0.191,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ073,7,M,0.191,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ073,7,M,0.191,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ073,7,M,0.191,1,00D0,2.734,2.742,1.462,1.462,1,sfp,0,-4.469,-9.918,-2.426,-9.79
KSJ073,7,M,0.191,1,0049,1.041,2.969,0.301,2.164,0,sfp,0,-2.579,-10.052,-3.104,-126.99
KSJ073,7,M,0.191,1,03F0,0.477,2.969,0.301,1.863,0,dis,0,-0.25,-2.794,-3.741,-43.972
KSJ075,2,F,0.238,1,0274,1.756,1.756,0.301,0.301,1,nom,0,-2.501,-7.196,-2.519,-7.215
KSJ075,2,F,0.238,1,01EF,1.079,1.079,0.602,0.602,1,nom,0,-1.588,-7.492,-1.577,-8.139
KSJ075,2,F,0.238,1,015E,2.833,2.833,1.663,1.653,1,sfp,0,-0.898,-8.662,-2.942,-17.679
KSJ075,2,F,0.238,1,015E,2.833,2.833,0.845,0.845,1,dis,0,-1.896,-3.294,-4.384,-6.15
KSJ075,2,F,0.238,0,015E,2.833,2.833,1.041,1.041,1,sfp,0,-1.148,-4.964,-4.332,-9.497
KSJ075,2,F,0.238,1,0329,0,2.636,0,1.708,0,sfp,0,-0.449,-4.331,-2.001,-9.432
KSJ075,2,F,0.238,1,03CF,2.384,2.969,0.477,1.863,0,dis,0,-4.477,-6.088,-3.741,-43.972
KSJ075,2,F,0.238,0,019B,1.255,3.765,0,1.591,0,nom,1,-1.704,-4.071,-1.41,-2.301
KSJ075,2,F,0.238,1,03B4,1.38,2.969,0,1.724,0,nom,0,-1.148,-4.212,-4.363,-26.881
KSJ075,2,F,0.238,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ075,2,F,0.238,1,0095,2.318,3.132,0.845,1.58,0,sfp,1,-3.571,-8.037,-3.097,-13.188
KSJ075,2,F,0.238,0,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ075,2,F,0.238,1,00EF,1.869,3.132,1.041,2.188,0,sfp,0,-2.644,-7.214,-2.509,-53.022
KSJ075,2,F,0.238,1,03CF,2.384,2.969,0.602,1.279,0,sfp,1,-3.267,-7.773,-3.218,-29.78
KSJ075,2,F,0.238,1,0274,1.756,1.756,0.477,0.477,1,sfp,0,-0.672,-3.554,-2.97,-7.866
KSJ075,2,F,0.238,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ075,2,F,0.238,0,035D,2.34,2.34,0.778,0.778,1,other.gramm,0,-1.484,-2.42,-1.533,-2.429
KSJ075,2,F,0.238,0,0045,2.978,2.98,0.602,0.602,1,sfp,1,-1.28,-1.874,-1.253,-25.426
KSJ075,2,F,0.238,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ075,2,F,0.238,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ075,2,F,0.238,0,02C7,2.27,3.765,0.301,1.544,0,sfp,0,-2.282,-4.242,-3.767,-54.238
KSJ075,2,F,0.238,1,035D,2.34,2.34,0.602,0.602,1,nom,0,-2.735,-8.201,-2.801,-10.045
KSJ075,2,F,0.238,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ077,4,M,0.286,0,0145,2.584,2.654,0.778,0.845,1,sfp,0,-4.756,-10.455,-4.973,-177.118
KSJ077,4,M,0.286,0,013E,2.609,3.765,0.845,2.072,0,sfp,0,-5.203,-12.557,-3.338,-42.031
KSJ077,4,M,0.286,0,00A4,3.449,3.449,1.623,1.623,1,sfp,0,-3.956,-6.9,-3.984,-13.188
KSJ077,4,M,0.286,0,015E,2.833,2.833,0.602,0.602,1,other.gramm,0,-2.316,-3.434,-2.316,-3.434
KSJ077,4,M,0.286,1,0178,0,0,0,0,1,nom,0,-0.75,-5.026,-0.734,-5.014
KSJ077,4,M,0.286,0,0145,2.584,2.654,0.778,0.845,1,sfp,0,-4.756,-10.455,-4.973,-177.118
KSJ077,4,M,0.286,0,03C8,0.477,3.765,0,2.491,0,dis,1,-0.926,-4.702,-1.213,-7.956
KSJ077,4,M,0.286,1,0241,2.314,2.326,1.114,1.114,1,nom,0,-1.947,-7.252,-1.964,-11.133
KSJ077,4,M,0.286,1,0241,2.314,2.326,1.255,1.255,1,nom,0,-1.84,-5.516,-1.783,-9.099
KSJ077,4,M,0.286,1,02C7,2.27,2.969,0.477,1.623,0,other.gramm,0,-3.443,-6.327,-4.145,-18.329
KSJ077,4,M,0.286,1,0241,2.314,2.326,1.255,1.255,1,nom,0,-1.84,-5.516,-1.783,-9.099
KSJ077,4,M,0.286,0,04A1,1.903,1.903,0,0,1,sfp,0,-2.108,-4.464,-2.128,-4.469
KSJ077,4,M,0.286,1,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ077,4,M,0.286,0,02C7,2.27,3.765,0.699,2.072,0,sfp,0,-1.721,-3.904,-3.338,-42.031
KSJ077,4,M,0.286,0,02C7,2.27,3.765,0.699,2.072,0,sfp,0,-1.721,-3.904,-3.338,-42.031
KSJ077,4,M,0.286,0,02C7,2.27,3.765,0.699,2.072,0,sfp,0,-1.721,-3.904,-3.338,-42.031
KSJ077,4,M,0.286,0,00A4,3.449,3.449,1.623,1.623,1,sfp,0,-3.956,-6.9,-3.984,-13.188
KSJ077,4,M,0.286,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ077,4,M,0.286,0,03E2,1.724,3.765,0.301,1.643,0,other.gramm,0,-1.847,-3.273,-5.509,-4.99
KSJ077,4,M,0.286,1,0030,0.301,0.301,0,0,1,nom,0,-0.449,-5.026,-0.433,-5.014
KSJ077,4,M,0.286,1,041F,0.699,2.969,0,1.623,0,other.gramm,0,-1.148,-3.552,-4.145,-18.329
KSJ077,4,M,0.286,1,038E,0.602,2.969,0,1.863,0,dis,0,-0.449,-3.294,-3.741,-43.972
KSJ077,4,M,0.286,1,0112,0,2.969,,2.583,0,sfp,0,-0.449,-4.331,-2.669,-177.89
KSJ077,4,M,0.286,1,038F,1.079,1.079,0.602,0.602,1,sfp,0,-1.677,-7.885,-1.703,-7.866
KSJ077,4,M,0.286,0,0321,2.38,2.38,0.778,0.778,1,sfp,0,-3.965,-9.151,-3.969,-9.147
KSJ077,4,M,0.286,1,01D8,1.301,2.969,0.477,2.583,0,dis,0,-0.517,-3.554,-2.669,-177.89
KSJ077,4,M,0.286,0,029C,1.724,3.765,0.301,1.959,0,nom,0,-1.841,-3.713,-4.53,-28.783
KSJ077,4,M,0.286,1,015E,2.833,2.833,1.663,1.653,1,sfp,0,-0.898,-8.662,-2.942,-17.679
KSJ077,4,M,0.286,1,01C7,0,0,0,0,1,other.gramm,0,-0.449,-3.552,-0.433,-3.468
KSJ077,4,M,0.286,0,00A4,3.449,3.449,0.301,0.301,1,other.gramm,0,-3.478,-3.474,-3.501,-3.459
KSJ077,4,M,0.286,1,01D8,1.301,2.969,0,2.164,0,sfp,0,-1.294,-5.026,-3.104,-126.99
KSJ077,4,M,0.286,1,0207,1.38,2.636,0,0.778,0,sfp,0,-0.926,-5.026,-3.139,-8.127
KSJ077,4,M,0.286,0,0010,3.693,3.699,1.908,1.908,1,nom,0,-2.98,-5.511,-3.061,-34.9
KSJ077,4,M,0.286,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ077,4,M,0.286,1,050B,1,2.969,0,1.863,0,dis,0,-0.449,-3.294,-3.741,-43.972
KSJ077,4,M,0.286,1,00EE,2.382,2.969,1.362,2.583,0,sfp,0,-3.652,-9.21,-2.669,-177.89
KSJ077,4,M,0.286,0,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ077,4,M,0.286,0,03F3,0,0,0,0,1,nom,0,-0.449,-4.212,-0.433,-4.216
KSJ077,4,M,0.286,1,02C7,2.27,2.969,1.398,2.583,0,sfp,0,-4.013,-10.006,-2.669,-177.89
KSJ077,4,M,0.286,1,0010,3.693,3.699,1.74,1.74,1,dis,0,-4.025,-3.09,-3.997,-14.064
KSJ077,4,M,0.286,1,02C7,2.27,2.969,1.398,2.583,0,sfp,0,-4.013,-10.006,-2.669,-177.89
KSJ077,4,M,0.286,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ077,4,M,0.286,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ077,4,M,0.286,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ077,4,M,0.286,1,01C2,0,2.969,0,1.415,0,sfp,0,-2.834,-38.41,-2.834,-38.41
KSJ077,4,M,0.286,1,0328,1.322,3.699,0.845,2.702,0,sfp,0,-1.762,-6.811,-1.99,-116.626
KSJ077,4,M,0.286,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ077,4,M,0.286,1,00F5,3.118,3.124,0.954,0.954,1,dis,0,-5.546,-7.047,-5.617,-7.432
KSJ077,4,M,0.286,1,0092,2.963,2.969,1.176,1.863,0,dis,0,-2.459,-3.715,-3.741,-43.972
KSJ077,4,M,0.286,1,04FF,2.35,2.431,1.176,1.322,1,sfp,0,-2.183,-6.039,-2.121,-9.147
KSJ077,4,M,0.286,1,04FF,2.35,2.431,1.176,1.322,1,sfp,0,-2.183,-6.039,-2.121,-9.147
KSJ077,4,M,0.286,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ077,4,M,0.286,0,00E0,1.845,3.132,0.699,1.462,1,sfp,0,-1.435,-4.187,-3.62,-8.022
KSJ077,4,M,0.286,0,00E0,1.845,3.132,0.699,1.462,1,sfp,0,-1.435,-4.187,-3.62,-8.022
KSJ077,4,M,0.286,1,0092,2.963,2.969,1.556,2.164,0,nom,0,-4.217,-14.997,-3.104,-126.99
KSJ077,4,M,0.286,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ078,7,M,0.275,0,0312,2.057,3.765,0,1.146,0,dis,0,-2.797,-3.094,-5.65,-5.109
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,034A,1.041,3.132,0.301,2.188,0,sfp,0,-0.551,-3.832,-2.509,-53.022
KSJ078,7,M,0.275,1,0349,1.756,2.969,0.903,2.583,0,sfp,0,-3.917,-11.765,-2.669,-177.89
KSJ078,7,M,0.275,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ078,7,M,0.275,0,0053,0.301,0.301,0,0,1,sfp,0,-0.75,-4.462,-0.734,-4.456
KSJ078,7,M,0.275,1,00A4,3.449,3.449,1.255,1.255,1,sfp,1,-4.045,-6.543,-4.075,-9.4
KSJ078,7,M,0.275,1,0059,2.025,2.969,0,1.724,0,nom,0,-4.302,-7.925,-4.363,-26.881
KSJ078,7,M,0.275,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ078,7,M,0.275,1,04FE,1.204,2.483,0.699,1.681,0,sfp,0,-0.292,-3.271,-1.674,-10.68
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,01B1,1.342,1.342,0.301,0.301,1,sfp,0,-0.45,-3.554,-0.446,-4.044
KSJ078,7,M,0.275,1,0355,1.146,1.146,0,0,1,sfp,1,-1.132,-4.773,-1.132,-4.773
KSJ078,7,M,0.275,1,00AC,1.398,1.398,0,0,1,dis,0,-0.734,-4.316,-0.734,-4.316
KSJ078,7,M,0.275,1,005F,1.23,2.483,0.778,1.681,0,sfp,0,-0.29,-3.172,-1.674,-10.68
KSJ078,7,M,0.275,1,0010,3.693,3.699,1.74,1.74,1,dis,0,-4.025,-3.09,-3.997,-14.064
KSJ078,7,M,0.275,1,033B,0,3.132,0,0.954,0,dis,0,-0.449,-3.135,-5.271,-4.832
KSJ078,7,M,0.275,0,00F5,3.118,3.124,1.477,1.491,1,dis,0,-3.558,-5.694,-5.746,-12.261
KSJ078,7,M,0.275,0,0441,0,3.765,0,1.959,0,dis,0,-0.449,-4.212,-4.53,-28.783
KSJ078,7,M,0.275,1,0481,1.362,2.969,0,2.583,0,sfp,0,-1.051,-4.331,-2.669,-177.89
KSJ078,7,M,0.275,1,03CF,2.384,2.969,1.079,2.164,0,sfp,0,-2.482,-7.557,-3.104,-126.99
KSJ078,7,M,0.275,0,0010,3.693,3.699,1.908,1.908,1,sfp,0,-2.98,-5.511,-3.061,-34.9
KSJ078,7,M,0.275,1,0115,0.699,2.969,0,1.724,0,nom,0,-0.75,-4.212,-4.363,-26.881
KSJ078,7,M,0.275,1,012D,1.204,2.969,0.301,2.583,0,sfp,0,-2.176,-8.662,-2.669,-177.89
KSJ078,7,M,0.275,1,008E,1.886,2.636,0.954,1.708,0,sfp,0,-0.192,-2.928,-2.001,-9.432
KSJ078,7,M,0.275,1,0010,3.693,3.699,1.908,1.908,1,sfp,0,-2.98,-5.511,-3.061,-34.9
KSJ078,7,M,0.275,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,022A,1.491,1.491,0.477,0.477,1,nom,0,-2.197,-8.894,-2.262,-10.154
KSJ078,7,M,0.275,1,00F5,3.118,3.124,1.491,1.491,1,nom,0,-4.308,-11.006,-4.324,-11.433
KSJ078,7,M,0.275,0,00EB,1.857,2.898,0.699,1.898,0,sfp,0,-2.374,-7.23,-2.341,-11.922
KSJ078,7,M,0.275,0,0483,2.348,2.348,0,0,1,dis,1,-2.905,-2.975,-2.934,-2.955
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,0,0010,3.693,3.699,1.699,1.724,1,dis,0,-3.756,-4.659,-3.734,-13.798
KSJ078,7,M,0.275,1,0381,1.431,2.969,0,2.583,0,sfp,0,-1.051,-4.331,-2.669,-177.89
KSJ078,7,M,0.275,0,0145,2.584,2.654,0.845,0.954,1,nom,0,-7.744,-11.188,-6.652,-12.857
KSJ078,7,M,0.275,0,04FF,2.35,2.431,1.279,1.38,1,dis,1,-0.885,-2.735,-0.937,-16.862
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,015E,2.833,2.833,0.845,0.845,1,dis,0,-1.896,-3.294,-4.384,-6.15
KSJ078,7,M,0.275,1,0321,2.38,2.38,0.602,0.602,1,nom,0,-3.81,-9.12,-3.822,-9.116
KSJ078,7,M,0.275,1,0092,2.963,2.969,0.954,1.623,0,other.gramm,0,-6.285,-8.065,-4.145,-18.329
KSJ078,7,M,0.275,1,0365,1.653,2.969,0,1.724,0,sfp,0,-1.227,-4.212,-4.363,-26.881
KSJ078,7,M,0.275,0,0365,1.653,3.765,0.602,2.491,0,dis,1,-1.129,-3.642,-1.213,-7.956
KSJ078,7,M,0.275,0,0365,1.653,3.765,0.602,2.491,0,dis,1,-1.129,-3.642,-1.213,-7.956
KSJ078,7,M,0.275,1,0162,2.415,2.415,0.301,0.301,1,dis,0,-1.454,-2.794,-1.477,-2.796
KSJ078,7,M,0.275,1,0010,3.693,3.699,1.908,1.908,1,sfp,0,-2.98,-5.511,-3.061,-34.9
KSJ078,7,M,0.275,1,008D,1.279,2.898,0,1.898,0,sfp,0,-2.343,-8.163,-2.341,-11.922
KSJ078,7,M,0.275,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ078,7,M,0.275,0,0045,2.978,2.98,1.23,1.23,1,sfp,0,-4.199,-7.938,-4.253,-9.754
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ078,7,M,0.275,0,0292,0.903,0.903,0.301,0.301,1,dis,1,-1.148,-4.702,-0.849,-4.163
KSJ078,7,M,0.275,1,00A4,3.449,3.449,1.869,1.869,1,sfp,0,-3.774,-14.385,-3.86,-50.734
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,00EE,2.382,2.969,0.477,1.724,0,nom,0,-5.505,-10.706,-4.363,-26.881
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ078,7,M,0.275,1,00FB,0.301,0.301,0,0,1,sfp,0,-0.449,-4.331,-0.433,-4.316
KSJ078,7,M,0.275,0,0292,0.903,0.903,0.301,0.301,1,dis,1,-1.148,-4.702,-0.849,-4.163
KSJ078,7,M,0.275,1,008E,1.886,2.636,0.301,0.954,0,dis,0,-1.095,-2.794,-5.239,-8.457
KSJ078,7,M,0.275,1,0381,1.431,2.969,0,1.863,0,dis,0,-1.051,-3.294,-3.741,-43.972
