はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
喧嘩	名詞,サ変接続,*,*,*,*,喧嘩,ケンカ,ケンカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
喧嘩	名詞,サ変接続,*,*,*,*,喧嘩,ケンカ,ケンカ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,i
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
後	名詞,副詞可能,*,*,*,*,後,アト,アト,s
引く	動詞,自立,*,*,五段・カ行イ音便,基本形,引く,ヒク,ヒク,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
極力	副詞,助詞類接続,*,*,*,*,極力,キョクリョク,キョクリョク,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たく	助動詞,*,*,*,特殊・タイ,連用テ接続,たい,タク,タク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,i
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,i
怒っ	動詞,自立,*,*,五段・ラ行,連用タ接続,怒る,オコッ,オコッ,i
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
へー	感動詞,*,*,*,*,*,へー,ヘー,ヘー,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,i
き	助動詞,*,*,*,文語・キ,基本形,き,キ,キ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
、	記号,読点,*,*,*,*,、,、,、,i
仲良し	名詞,一般,*,*,*,*,仲良し,ナカヨシ,ナカヨシ,i
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
わかる	動詞,自立,*,*,五段・ラ行,基本形,わかる,ワカル,ワカル,i
わかる	動詞,自立,*,*,五段・ラ行,基本形,わかる,ワカル,ワカル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
翔太	名詞,固有名詞,人名,名,*,*,翔太,ショウタ,ショータ,i
くん	名詞,接尾,人名,*,*,*,くん,クン,クン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
今後	副詞,助詞類接続,*,*,*,*,今後,コンゴ,コンゴ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
人生	名詞,一般,*,*,*,*,人生,ジンセイ,ジンセイ,i
プラン	名詞,一般,*,*,*,*,プラン,プラン,プラン,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
何	名詞,数,*,*,*,*,何,ナン,ナン,i
歳	名詞,接尾,助数詞,*,*,*,歳,サイ,サイ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
何	名詞,数,*,*,*,*,何,ナン,ナン,i
歳	名詞,接尾,助数詞,*,*,*,歳,サイ,サイ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
理想	名詞,一般,*,*,*,*,理想,リソウ,リソー,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
老後	名詞,一般,*,*,*,*,老後,ロウゴ,ローゴ,i
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,i
語っ	動詞,自立,*,*,五段・ラ行,連用タ接続,語る,カタッ,カタッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
欲しい	形容詞,非自立,*,*,形容詞・イ段,基本形,欲しい,ホシイ,ホシイ,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
、	記号,読点,*,*,*,*,、,、,、,s
とりあえず	副詞,助詞類接続,*,*,*,*,とりあえず,トリアエズ,トリアエズ,s
、	記号,読点,*,*,*,*,、,、,、,s
こないだ	名詞,副詞可能・縮約形,*,*,*,*,この間,コナイダ,コナイダ,s
大きい	形容詞,自立,*,*,形容詞・イ段,基本形,大きい,オオキイ,オーキイ,s
トラック	名詞,一般,*,*,*,*,トラック,トラック,トラック,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
免許	名詞,サ変接続,*,*,*,*,免許,メンキョ,メンキョ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
取っ	動詞,自立,*,*,五段・ラ行,連用タ接続,取る,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
大型	名詞,形容動詞語幹,*,*,*,*,大型,オオガタ,オーガタ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ううん	感動詞,*,*,*,*,*,ううん,ウウン,ウーン,s
、	記号,読点,*,*,*,*,、,、,、,s
中型	名詞,一般,*,*,*,*,中型,チュウガタ,チューガタ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
ほら	感動詞,*,*,*,*,*,ほら,ホラ,ホラ,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
免許	名詞,サ変接続,*,*,*,*,免許,メンキョ,メンキョ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
中型	名詞,一般,*,*,*,*,中型,チュウガタ,チューガタ,s
免許	名詞,サ変接続,*,*,*,*,免許,メンキョ,メンキョ,s
取っ	動詞,自立,*,*,五段・ラ行,連用タ接続,取る,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
会社	名詞,一般,*,*,*,*,会社,カイシャ,カイシャ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ちっちゃい	形容詞,自立,*,*,形容詞・アウオ段,基本形,ちっちゃい,チッチャイ,チッチャイ,s
トラック	名詞,一般,*,*,*,*,トラック,トラック,トラック,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
大きい	形容詞,自立,*,*,形容詞・イ段,基本形,大きい,オオキイ,オーキイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
乗れる	動詞,自立,*,*,一段,基本形,乗れる,ノレル,ノレル,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
今月	名詞,副詞可能,*,*,*,*,今月,コンゲツ,コンゲツ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
来月	名詞,副詞可能,*,*,*,*,来月,ライゲツ,ライゲツ,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
大型	名詞,形容動詞語幹,*,*,*,*,大型,オオガタ,オーガタ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
種	名詞,接尾,助数詞,*,*,*,種,シュ,シュ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
免許	名詞,サ変接続,*,*,*,*,免許,メンキョ,メンキョ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
取り	動詞,自立,*,*,五段・ラ行,連用形,取る,トリ,トリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行こ	動詞,自立,*,*,五段・カ行促音便,未然ウ接続,行く,イコ,イコ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
考え	動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
段階	名詞,一般,*,*,*,*,段階,ダンカイ,ダンカイ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,*,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
将来	名詞,副詞可能,*,*,*,*,将来,ショウライ,ショーライ,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
大きい	形容詞,自立,*,*,形容詞・イ段,基本形,大きい,オオキイ,オーキイ,s
トラック	名詞,一般,*,*,*,*,トラック,トラック,トラック,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
乗っ	動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
つき	動詞,自立,*,*,五段・カ行イ音便,連用形,つく,ツキ,ツキ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
3	名詞,数,*,*,*,*,*,*,*,s
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,s
後	名詞,接尾,副詞可能,*,*,*,後,ゴ,ゴ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
結婚	名詞,サ変接続,*,*,*,*,結婚,ケッコン,ケッコン,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
ねー	助詞,終助詞,*,*,*,*,ねー,ネー,ネー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
そしたら	接続詞,*,*,*,*,*,そしたら,ソシタラ,ソシタラ,i
麻耶	名詞,固有名詞,人名,名,*,*,麻耶,マヤ,マヤ,i
ちゃん	名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
嬉しい	形容詞,自立,*,*,形容詞・イ段,基本形,嬉しい,ウレシイ,ウレシイ,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほら	感動詞,*,*,*,*,*,ほら,ホラ,ホラ,s
嬉しい	形容詞,自立,*,*,形容詞・イ段,基本形,嬉しい,ウレシイ,ウレシイ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
だって	接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,i
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
、	記号,読点,*,*,*,*,、,、,、,i
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,i
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
、	記号,読点,*,*,*,*,、,、,、,i
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,i
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,i
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,i
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ほんまに	感動詞,*,*,*,*,*,ほんまに,ホンマニ,ホンマニ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
しかも	接続詞,*,*,*,*,*,しかも,シカモ,シカモ,i
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
家	名詞,一般,*,*,*,*,家,イエ,イエ,i
居り	動詞,自立,*,*,五段・ラ行,連用形,居る,オリ,オリ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,i
し	助詞,接続助詞,*,*,*,*,し,シ,シ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
嬉しい	形容詞,自立,*,*,形容詞・イ段,基本形,嬉しい,ウレシイ,ウレシイ,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
すぐ	副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ,s
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今日	名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
チャリ	名詞,一般,*,*,*,*,チャリ,チャリ,チャリ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
表	名詞,一般,*,*,*,*,表,オモテ,オモテ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
スーパー	名詞,一般,*,*,*,*,スーパー,スーパー,スーパー,s
ハーレー	名詞,固有名詞,一般,*,*,*,ハーレー,ハーレー,ハーレー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
とまっ	動詞,自立,*,*,五段・ラ行,連用タ接続,とまる,トマッ,トマッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
真っ赤	名詞,形容動詞語幹,*,*,*,*,真っ赤,マッカ,マッカ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ハーレー	名詞,固有名詞,一般,*,*,*,ハーレー,ハーレー,ハーレー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
とまっ	動詞,自立,*,*,五段・ラ行,連用タ接続,とまる,トマッ,トマッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
、	記号,読点,*,*,*,*,、,、,、,i
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,i
姉ちゃん	名詞,一般,*,*,*,*,姉ちゃん,ネエチャン,ネーチャン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
愛用	名詞,サ変接続,*,*,*,*,愛用,アイヨウ,アイヨー,i
車	名詞,接尾,一般,*,*,*,車,シャ,シャ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
どっか	名詞,代名詞,一般,*,*,*,どっか,ドッカ,ドッカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
