はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
いう	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユウ,ユー,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
入る	動詞,自立,*,*,五段・ラ行,基本形,入る,ハイル,ハイル,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
とも	助詞,副助詞,*,*,*,*,とも,トモ,トモ,s
しっかり	副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,s
できる	動詞,自立,*,*,一段,基本形,できる,デキル,デキル,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
、	記号,読点,*,*,*,*,、,、,、,s
奥さん	名詞,一般,*,*,*,*,奥さん,オクサン,オクサン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
奥さん	名詞,一般,*,*,*,*,奥さん,オクサン,オクサン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
べき	助動詞,*,*,*,文語・ベシ,体言接続,べし,ベキ,ベキ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
しっかり	副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,s
コミュニケーション	名詞,一般,*,*,*,*,コミュニケーション,コミュニケーション,コミュニケーション,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
とれ	動詞,自立,*,*,一段,連用形,とれる,トレ,トレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
家庭	名詞,一般,*,*,*,*,家庭,カテイ,カテイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
お子さん	名詞,一般,*,*,*,*,お子さん,オコサン,オコサン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
大事	名詞,形容動詞語幹,*,*,*,*,大事,ダイジ,ダイジ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
向こう	名詞,一般,*,*,*,*,向こう,ムコウ,ムコー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
すっごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すっごい,スッゴイ,スッゴイ,s
交流	名詞,サ変接続,*,*,*,*,交流,コウリュウ,コーリュー,s
もち	動詞,自立,*,*,五段・タ行,連用形,もつ,モチ,モチ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
向こう	名詞,一般,*,*,*,*,向こう,ムコウ,ムコー,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
とも	助詞,副助詞,*,*,*,*,とも,トモ,トモ,s
交流	名詞,サ変接続,*,*,*,*,交流,コウリュウ,コーリュー,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ほしい	形容詞,非自立,*,*,形容詞・イ段,基本形,ほしい,ホシイ,ホシイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
嫁さん	名詞,一般,*,*,*,*,嫁さん,ヨメサン,ヨメサン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
嫁さん	名詞,一般,*,*,*,*,嫁さん,ヨメサン,ヨメサン,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
隔たり	動詞,自立,*,*,五段・ラ行,連用形,隔たる,ヘダタリ,ヘダタリ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
儀式	名詞,一般,*,*,*,*,儀式,ギシキ,ギシキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,s
納め	動詞,自立,*,*,一段,連用形,納める,オサメ,オサメ,s
ください	動詞,自立,*,*,五段・ラ行特殊,連用形,くださる,クダサイ,クダサイ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もっと	副詞,一般,*,*,*,*,もっと,モット,モット,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
交流	名詞,サ変接続,*,*,*,*,交流,コウリュウ,コーリュー,s
深め	動詞,自立,*,*,一段,連用形,深める,フカメ,フカメ,s
れれる	動詞,接尾,*,*,一段・可能,基本形,れれる,レレル,レレル,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
隔て	動詞,自立,*,*,一段,未然形,隔てる,ヘダテ,ヘダテ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
、	記号,読点,*,*,*,*,、,、,、,s
次	名詞,一般,*,*,*,*,次,ツギ,ツギ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
こっち	名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
遊び	動詞,自立,*,*,五段・バ行,連用形,遊ぶ,アソビ,アソビ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
くん	動詞,自立,*,*,カ変・クル撥音便,基本形,くる,クン,クン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
そっち	名詞,代名詞,一般,*,*,*,そっち,ソッチ,ソッチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
すぐ	副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ,s
誘い	動詞,自立,*,*,五段・ワ行促音便,連用形,誘う,サソイ,サソイ,s
や	助詞,終助詞,*,*,*,*,や,ヤ,ヤ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
、	記号,読点,*,*,*,*,、,、,、,s
いつ	名詞,代名詞,一般,*,*,*,いつ,イツ,イツ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
集まれる	動詞,自立,*,*,一段,基本形,集まれる,アツマレル,アツマレル,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今まで	副詞,一般,*,*,*,*,今まで,イママデ,イママデ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
そっち	名詞,代名詞,一般,*,*,*,そっち,ソッチ,ソッチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,s
ね	名詞,非自立,*,*,*,縮約形,なの,ネ,ネ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
来週	名詞,副詞可能,*,*,*,*,来週,ライシュウ,ライシュー,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
ってか	接続詞,*,*,*,*,*,ってか,ッテカ,ッテカ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
風	名詞,一般,*,*,*,*,風,カゼ,カゼ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
疎遠	名詞,一般,*,*,*,*,疎遠,ソエン,ソエン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いく	動詞,非自立,*,*,五段・カ行促音便,基本形,いく,イク,イク,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
年	名詞,一般,*,*,*,*,年,トシ,トシ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
年	名詞,一般,*,*,*,*,年,トシ,トシ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
か月	名詞,接尾,助数詞,*,*,*,か月,カゲツ,カゲツ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
か月	名詞,接尾,助数詞,*,*,*,か月,カゲツ,カゲツ,s
、	記号,読点,*,*,*,*,、,、,、,s
三	名詞,数,*,*,*,*,三,サン,サン,s
か月	名詞,接尾,助数詞,*,*,*,か月,カゲツ,カゲツ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
頻度	名詞,一般,*,*,*,*,頻度,ヒンド,ヒンド,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
増やし	動詞,自立,*,*,五段・サ行,連用形,増やす,フヤシ,フヤシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いく	動詞,非自立,*,*,五段・カ行促音便,基本形,いく,イク,イク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
風	名詞,非自立,形容動詞語幹,*,*,*,風,フウ,フー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
付き合い	名詞,一般,*,*,*,*,付き合い,ツキアイ,ツキアイ,s
方	名詞,副詞可能,*,*,*,*,方,ホウ,ホー,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
できる	動詞,自立,*,*,一段,基本形,できる,デキル,デキル,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
女性	名詞,一般,*,*,*,*,女性,ジョセイ,ジョセイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
我々	名詞,代名詞,一般,*,*,*,我々,ワレワレ,ワレワレ,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
ポイント	名詞,一般,*,*,*,*,ポイント,ポイント,ポイント,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
似	動詞,自立,*,*,一段,連用形,似る,ニ,ニ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
結局	名詞,副詞可能,*,*,*,*,結局,ケッキョク,ケッキョク,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
、	記号,読点,*,*,*,*,、,、,、,i
やまと	名詞,一般,*,*,*,*,やまと,ヤマト,ヤマト,i
なでしこ	名詞,一般,*,*,*,*,なでしこ,ナデシコ,ナデシコ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
昔	名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
日本人	名詞,一般,*,*,*,*,日本人,ニッポンジン,ニッポンジン,i
っぽい	形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
雰囲気	名詞,一般,*,*,*,*,雰囲気,フンイキ,フンイキ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
確かに	感動詞,*,*,*,*,*,確かに,タシカニ,タシカニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
やまと	名詞,一般,*,*,*,*,やまと,ヤマト,ヤマト,s
なでしこ	名詞,一般,*,*,*,*,なでしこ,ナデシコ,ナデシコ,s
っぽい	形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
三	名詞,数,*,*,*,*,三,サン,サン,s
歩	名詞,接尾,助数詞,*,*,*,歩,ホ,ホ,s
後ろ	名詞,一般,*,*,*,*,後ろ,ウシロ,ウシロ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
歩く	動詞,自立,*,*,五段・カ行イ音便,基本形,歩く,アルク,アルク,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
かつ	接続詞,*,*,*,*,*,かつ,カツ,カツ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
現代	名詞,副詞可能,*,*,*,*,現代,ゲンダイ,ゲンダイ,s
チック	名詞,一般,*,*,*,*,チック,チック,チック,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
簡潔	名詞,形容動詞語幹,*,*,*,*,簡潔,カンケツ,カンケツ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
まう	動詞,非自立,*,*,五段・ワ行促音便,基本形・縮約形,しまう,マウ,マウ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,i
全国	名詞,一般,*,*,*,*,全国,ゼンコク,ゼンコク,i
探し	動詞,自立,*,*,五段・サ行,連用形,探す,サガシ,サガシ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
、	記号,読点,*,*,*,*,、,、,、,i
おら	動詞,自立,*,*,五段・ラ行,未然形,おる,オラ,オラ,i
