はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
連れ	動詞,自立,*,*,一段,連用形,連れる,ツレ,ツレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
行く	動詞,非自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どっか	副詞,一般,*,*,*,*,どっか,ドッカ,ドッカ,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
、	記号,読点,*,*,*,*,、,、,、,i
「	記号,括弧開,*,*,*,*,「,「,「,i
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
、	記号,読点,*,*,*,*,、,、,、,i
どっか	名詞,代名詞,一般,*,*,*,どっか,ドッカ,ドッカ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
回る	動詞,自立,*,*,五段・ラ行,基本形,回る,マワル,マワル,i
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
別に	副詞,一般,*,*,*,*,別に,ベツニ,ベツニ,s
観光	名詞,サ変接続,*,*,*,*,観光,カンコウ,カンコー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
無い	形容詞,自立,*,*,形容詞・アウオ段,基本形,無い,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
飲み屋	名詞,一般,*,*,*,*,飲み屋,ノミヤ,ノミヤ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
飯	名詞,一般,*,*,*,*,飯,メシ,メシ,s
食っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,食う,クッ,クッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
最後	名詞,一般,*,*,*,*,最後,サイゴ,サイゴ,s
家	名詞,接尾,助数詞,*,*,*,家,イエ,イエ,s
、	記号,読点,*,*,*,*,、,、,、,s
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
としたら	助詞,接続助詞,*,*,*,*,トシタラ,トシタラ,トシタラ,s
、	記号,読点,*,*,*,*,、,、,、,s
マイスター	名詞,固有名詞,一般,*,*,*,マイスター,マイスター,マイスター,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
説明	名詞,サ変接続,*,*,*,*,説明,セツメイ,セツメイ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
ちゃう	動詞,非自立,*,*,五段・ワ行促音便,基本形,ちゃう,チャウ,チャウ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
山	名詞,一般,*,*,*,*,山,ヤマ,ヤマ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
山	名詞,一般,*,*,*,*,山,ヤマ,ヤマ,i
と	助詞,並立助詞,*,*,*,*,と,ト,ト,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
、	記号,読点,*,*,*,*,、,、,、,s
たけなり山	名詞,固有名詞,一般,*,*,*,たけなり山,タケナリ山,タケナリ山,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
っけ	助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,s
、	記号,読点,*,*,*,*,、,、,、,s
笠形山	名詞,固有名詞,一般,*,*,*,笠形山,カサガタヤマ,カサガタヤマ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
笠形山	名詞,固有名詞,一般,*,*,*,笠形山,カサガタヤマ,カサガタヤマ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,s
、	記号,読点,*,*,*,*,、,、,、,s
あそこ	名詞,代名詞,一般,*,*,*,あそこ,アソコ,アソコ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
高い	形容詞,自立,*,*,形容詞・アウオ段,基本形,高い,タカイ,タカイ,i
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
笠形山	名詞,固有名詞,一般,*,*,*,笠形山,カサガタヤマ,カサガタヤマ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
滝	名詞,一般,*,*,*,*,滝,タキ,タキ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
行ける	動詞,自立,*,*,一段,基本形,行ける,イケル,イケル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
見せる	動詞,自立,*,*,一段,基本形,見せる,ミセル,ミセル,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
ちゃう	動詞,非自立,*,*,五段・ワ行促音便,基本形,ちゃう,チャウ,チャウ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
八千代	名詞,固有名詞,地域,一般,*,*,八千代,ヤチヨ,ヤチヨ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
いえ	動詞,自立,*,*,五段・ワ行促音便,仮定形,いう,イエ,イエ,s
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,s
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,s
見せ	動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,s
とか	動詞,自立,*,*,五段・カ行イ音便,未然形,とく,トカ,トカ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
推す	動詞,自立,*,*,五段・サ行,基本形,推す,オス,オス,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
推す	動詞,自立,*,*,五段・サ行,基本形,推す,オス,オス,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
夜	名詞,副詞可能,*,*,*,*,夜,ヨル,ヨル,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
鹿	名詞,一般,*,*,*,*,鹿,シカ,シカ,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
、	記号,読点,*,*,*,*,、,、,、,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
言え	動詞,自立,*,*,一段,連用形,言える,イエ,イエ,i
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,i
、	記号,読点,*,*,*,*,、,、,、,i
八千代	名詞,固有名詞,地域,一般,*,*,八千代,ヤチヨ,ヤチヨ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
言え	動詞,自立,*,*,一段,連用形,言える,イエ,イエ,i
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,i
、	記号,読点,*,*,*,*,、,、,、,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
八千代	名詞,固有名詞,地域,一般,*,*,八千代,ヤチヨ,ヤチヨ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
言え	動詞,自立,*,*,一段,連用形,言える,イエ,イエ,s
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
鹿	名詞,一般,*,*,*,*,鹿,シカ,シカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
鹿	名詞,一般,*,*,*,*,鹿,シカ,シカ,i
、	記号,読点,*,*,*,*,、,、,、,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
鹿	名詞,一般,*,*,*,*,鹿,シカ,シカ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
野生	名詞,サ変接続,*,*,*,*,野生,ヤセイ,ヤセイ,s
動物	名詞,一般,*,*,*,*,動物,ドウブツ,ドーブツ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
半端	名詞,形容動詞語幹,*,*,*,*,半端,ハンパ,ハンパ,s
無い	助動詞,*,*,*,形容詞・イ段,基本形,無い,ナイ,ナイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
鹿	名詞,一般,*,*,*,*,鹿,シカ,シカ,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
もん	名詞,非自立,一般,*,*,*,もん,モン,モン,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
猪	名詞,一般,*,*,*,*,猪,イノシシ,イノシシ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
猿	名詞,一般,*,*,*,*,猿,マシラ,マシラ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
ウサギ	名詞,一般,*,*,*,*,ウサギ,ウサギ,ウサギ,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
イタチ	名詞,一般,*,*,*,*,イタチ,イタチ,イタチ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
狸	名詞,一般,*,*,*,*,狸,タヌキ,タヌキ,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
狐	名詞,一般,*,*,*,*,狐,キツネ,キツネ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
八千代	名詞,固有名詞,地域,一般,*,*,八千代,ヤチヨ,ヤチヨ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
生き物	名詞,一般,*,*,*,*,生き物,イキモノ,イキモノ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ヌートリア	名詞,一般,*,*,*,*,ヌートリア,ヌートリア,ヌートリア,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
事	名詞,非自立,一般,*,*,*,事,コト,コト,s
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ヌートリア	名詞,一般,*,*,*,*,ヌートリア,ヌートリア,ヌートリア,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
おん	動詞,自立,*,*,五段・ラ行撥音便,基本形,おる,オン,オン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
、	記号,読点,*,*,*,*,、,、,、,s
大矢	名詞,固有名詞,地域,一般,*,*,大矢,オオヤ,オーヤ,s
ん	助詞,格助詞,一般,*,*,*,ん,ン,ン,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
橋	名詞,一般,*,*,*,*,橋,ハシ,ハシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どんなん	名詞,一般,副詞可能,*,*,*,どんなん,ドンナン,ドンナン,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
でっかい	形容詞,自立,*,*,形容詞・アウオ段,基本形,でっかい,デッカイ,デッカイ,s
ネズミ	名詞,一般,*,*,*,*,ネズミ,ネズミ,ネズミ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
川	名詞,一般,*,*,*,*,川,カワ,カワ,s
泳い	動詞,自立,*,*,五段・ガ行,連用タ接続,泳ぐ,オヨイ,オヨイ,s
どん	動詞,非自立,*,*,五段・ラ行撥音便,基本形・縮約形,て＋おる,ドン,ドン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
事	名詞,非自立,一般,*,*,*,事,コト,コト,i
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
外来	名詞,一般,*,*,*,*,外来,ガイライ,ガイライ,s
種	名詞,接尾,助数詞,*,*,*,種,シュ,シュ,s
らしい	助動詞,*,*,*,形容詞・イ段,基本形,らしい,ラシイ,ラシイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,i
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,i
見る	動詞,自立,*,*,一段,基本形,見る,ミル,ミル,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
通る	動詞,自立,*,*,五段・ラ行,基本形,通る,トオル,トール,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あれ	動詞,自立,*,*,五段・ラ行,仮定形,ある,アレ,アレ,s
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
消防	名詞,一般,*,*,*,*,消防,ショウボウ,ショーボー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
通る	動詞,自立,*,*,五段・ラ行,基本形,通る,トオル,トール,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いっぱい	副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
親子	名詞,一般,*,*,*,*,親子,オヤコ,オヤコ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
可愛い	形容詞,自立,*,*,形容詞・イ段,基本形,可愛い,カワイイ,カワイイ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
遠く	名詞,副詞可能,*,*,*,*,遠く,トオク,トーク,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
近く	名詞,副詞可能,*,*,*,*,近く,チカク,チカク,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
可愛く	形容詞,自立,*,*,形容詞・イ段,連用テ接続,可愛い,カワイク,カワイク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,s
死ん	動詞,自立,*,*,五段・ナ行,連用タ接続,死ぬ,シン,シン,s
