はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
変わっ	動詞,自立,*,*,五段・ラ行,連用タ接続,変わる,カワッ,カワッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
かわいい	形容詞,自立,*,*,形容詞・イ段,基本形,かわいい,カワイイ,カワイイ,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
こっち	名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そっか	感動詞,*,*,*,*,*,そっか,ソッカ,ソッカ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
いつも	副詞,一般,*,*,*,*,いつも,イツモ,イツモ,i
同じ	連体詞,*,*,*,*,*,同じ,オナジ,オナジ,i
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
家	名詞,一般,*,*,*,*,家,イエ,イエ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
泊まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,泊まる,トマッ,トマッ,i
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
泊め	動詞,自立,*,*,一段,連用形,泊める,トメ,トメ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
四	名詞,数,*,*,*,*,四,ヨン,ヨン,s
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
おり	動詞,自立,*,*,五段・ラ行,連用形,おる,オリ,オリ,s
はっ	動詞,非自立,*,*,五段・ラ行,連用タ接続,はる,ハッ,ハッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
同じ	連体詞,*,*,*,*,*,同じ,オナジ,オナジ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
ゲーム	名詞,一般,*,*,*,*,ゲーム,ゲーム,ゲーム,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
学校	名詞,一般,*,*,*,*,学校,ガッコウ,ガッコー,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
歩い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
行き	動詞,自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ,s
やすい	形容詞,非自立,*,*,形容詞・アウオ段,基本形,やすい,ヤスイ,ヤスイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
歯ブラシ	名詞,一般,*,*,*,*,歯ブラシ,ハブラシ,ハブラシ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
置い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,置く,オイ,オイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
パジャマ	名詞,一般,*,*,*,*,パジャマ,パジャマ,パジャマ,s
ってか	接続詞,*,*,*,*,*,ってか,ッテカ,ッテカ,s
ジャージ	名詞,一般,*,*,*,*,ジャージ,ジャージ,ジャージ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
全部	名詞,副詞可能,*,*,*,*,全部,ゼンブ,ゼンブ,s
置い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,置く,オイ,オイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
いつ	名詞,代名詞,一般,*,*,*,いつ,イツ,イツ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
泊まり	名詞,一般,*,*,*,*,泊まり,トマリ,トマリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行ける	動詞,自立,*,*,一段,基本形,行ける,イケル,イケル,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
楽	名詞,形容動詞語幹,*,*,*,*,楽,ラク,ラク,s
すぎ	動詞,自立,*,*,一段,連用形,すぎる,スギ,スギ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
帰り	動詞,自立,*,*,五段・ラ行,連用形,帰る,カエリ,カエリ,s
たく	助動詞,*,*,*,特殊・タイ,連用テ接続,たい,タク,タク,s
なくなる	動詞,自立,*,*,五段・ラ行,基本形,なくなる,ナクナル,ナクナル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
下宿	名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
取ら	動詞,自立,*,*,五段・ラ行,未然形,取る,トラ,トラ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
下宿	名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
ゆう	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
時間	名詞,接尾,助数詞,*,*,*,時間,ジカン,ジカン,s
半	接頭詞,名詞接続,*,*,*,*,半,ハン,ハン,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
、	記号,読点,*,*,*,*,、,、,、,s
下宿	名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
ほど	名詞,非自立,副詞可能,*,*,*,ほど,ホド,ホド,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
遠	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,遠い,トオ,トー,s
さ	名詞,接尾,特殊,*,*,*,さ,サ,サ,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
部活	名詞,一般,*,*,*,*,部活,ブカツ,ブカツ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
疲れ	動詞,自立,*,*,一段,連用形,疲れる,ツカレ,ツカレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
帰る	動詞,自立,*,*,五段・ラ行,基本形,帰る,カエル,カエル,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
めんどくさい	形容詞,自立,*,*,形容詞・アウオ段,基本形,めんどくさい,メンドクサイ,メンドクサイ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
まま	名詞,非自立,副詞可能,*,*,*,まま,ママ,ママ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
ん	助詞,格助詞,一般,*,*,*,ん,ン,ン,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
転がり込ん	動詞,自立,*,*,五段・マ行,連用タ接続,転がり込む,コロガリコン,コロガリコン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
ご飯	名詞,一般,*,*,*,*,ご飯,ゴハン,ゴハン,s
勝手	名詞,一般,*,*,*,*,勝手,カッテ,カッテ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
のに	助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,s
、	記号,読点,*,*,*,*,、,、,、,s
勝手	名詞,一般,*,*,*,*,勝手,カッテ,カッテ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
冷蔵庫	名詞,一般,*,*,*,*,冷蔵庫,レイゾウコ,レイゾーコ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ご飯	名詞,一般,*,*,*,*,ご飯,ゴハン,ゴハン,s
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
、	記号,読点,*,*,*,*,、,、,、,s
たまに	副詞,一般,*,*,*,*,たまに,タマニ,タマニ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
、	記号,読点,*,*,*,*,、,、,、,s
また	副詞,助詞類接続,*,*,*,*,また,マタ,マタ,s
食べよ	動詞,自立,*,*,一段,未然ウ接続,食べる,タベヨ,タベヨ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
のに	助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,イワ,イワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
怒ら	動詞,自立,*,*,五段・ラ行,未然形,怒る,オコラ,オコラ,s
れる	動詞,接尾,*,*,一段,基本形,れる,レル,レル,s
とき	名詞,非自立,一般,*,*,*,とき,トキ,トキ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
基本	名詞,一般,*,*,*,*,基本,キホン,キホン,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
許し	動詞,自立,*,*,五段・サ行,連用形,許す,ユルシ,ユルシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
はる	動詞,非自立,*,*,五段・ラ行,基本形,はる,ハル,ハル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
優しい	形容詞,自立,*,*,形容詞・イ段,基本形,優しい,ヤサシイ,ヤサシイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
卒業	名詞,サ変接続,*,*,*,*,卒業,ソツギョウ,ソツギョー,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
ちゃっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,ちゃう,チャッ,チャッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
すん	動詞,自立,*,*,サ変・スル撥音便,基本形,する,スン,スン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
卒業	名詞,サ変接続,*,*,*,*,卒業,ソツギョウ,ソツギョー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もう	動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続・縮約形,しまう,モウ,モー,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
同期	名詞,サ変接続,*,*,*,*,同期,ドウキ,ドーキ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
泊まり	名詞,一般,*,*,*,*,泊まり,トマリ,トマリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
同期	名詞,サ変接続,*,*,*,*,同期,ドウキ,ドーキ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
看護	名詞,サ変接続,*,*,*,*,看護,カンゴ,カンゴ,s
学部	名詞,一般,*,*,*,*,学部,ガクブ,ガクブ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
男	名詞,一般,*,*,*,*,男,オトコ,オトコ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
少ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,少ない,スクナイ,スクナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
下宿	名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
少なく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,少ない,スクナク,スクナク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
しゃあない	形容詞,自立,*,*,形容詞・アウオ段,基本形,しゃあない,シャアナイ,シャーナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
他	名詞,副詞可能,*,*,*,*,他,ホカ,ホカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
学部	名詞,一般,*,*,*,*,学部,ガクブ,ガクブ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
男子	名詞,一般,*,*,*,*,男子,ダンシ,ダンシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
泊まり	名詞,一般,*,*,*,*,泊まり,トマリ,トマリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行こ	動詞,自立,*,*,五段・カ行促音便,未然ウ接続,行く,イコ,イコ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
同期	名詞,副詞可能,*,*,*,*,同期,ドウキ,ドーキ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
